op,shape,time,valid,count
softshrink,"(8,)",4.0,600,"(600, 600)"
softshrink,"(16,)",4.0,600,"(600, 600)"
softshrink,"(32,)",4.0,600,"(600, 600)"
softshrink,"(64,)",4.0,600,"(600, 600)"
softshrink,"(128,)",4.0,600,"(600, 600)"
softshrink,"(256,)",4.0,600,"(600, 600)"
softshrink,"(512,)",4.0,600,"(600, 600)"
softshrink,"(1024,)",4.0,600,"(600, 600)"
softshrink,"(2048,)",4.0,600,"(600, 600)"
softshrink,"(4096,)",4.0,600,"(600, 600)"
softshrink,"(8192,)",4.0,600,"(600, 600)"
softshrink,"(16384,)",4.0,600,"(600, 600)"
softshrink,"(32768,)",4.0,600,"(600, 600)"
softshrink,"(65536,)",4.0,600,"(600, 600)"
softshrink,"(131072,)",4.03,600,"(600, 600)"
softshrink,"(262144,)",6.0,600,"(600, 600)"
softshrink,"(524288,)",6.126666666666667,600,"(600, 600)"
softshrink,"(1048576,)",20.0,600,"(600, 600)"
softshrink,"(2097152,)",44.60333333333333,600,"(600, 600)"
softshrink,"(4194304,)",84.88666666666667,600,"(600, 600)"
softshrink,"(8388608,)",164.62333333333333,600,"(600, 600)"
